,chr1,x1,x2,Label
4213,5,159820000,159870000,Boundary-Inactive
4214,5,167635000,167685000,Boundary-Inactive
4215,5,167735000,167855000,Inactive
4216,5,167685000,167735000,Boundary-Inactive
4217,5,167855000,167905000,Boundary-Inactive
4218,5,167905000,167955000,Boundary-Inactive
4219,5,168060000,168110000,Boundary-Inactive
4220,5,168160000,168320000,Inactive
4221,5,168110000,168160000,Boundary-Inactive
4222,5,168320000,168370000,Boundary-Inactive
4223,5,168370000,168420000,Boundary-Inactive
4224,5,169605000,169655000,Boundary-Inactive
4225,5,169705000,169800000,Inactive
4226,5,169655000,169705000,Boundary-Inactive
4227,5,169800000,169850000,Boundary-Inactive
4228,5,169850000,169855000,Boundary-Inactive
4229,5,169855000,169860000,Boundary-Inactive
4230,5,169910000,170010000,Inactive
4231,5,169860000,169910000,Boundary-Inactive
4232,5,170010000,170060000,Boundary-Inactive
4233,5,170060000,170110000,Boundary-Inactive
4234,5,170790000,170840000,Boundary-Inactive
4235,5,170890000,171240000,Inactive
4236,5,170840000,170890000,Boundary-Inactive
4237,5,171240000,171290000,Boundary-Inactive
4238,5,171290000,171310000,Boundary-Inactive
4239,5,171310000,171330000,Boundary-Active
4240,5,171380000,171435000,Active
4241,5,171330000,171380000,Boundary-Active
4242,5,171435000,171485000,Boundary-Active
4243,5,171485000,171535000,Boundary-Active
4244,5,172995000,173045000,Boundary-Mixed
4245,5,173095000,173350000,Mixed
4246,5,173045000,173095000,Boundary-Mixed
4247,5,173350000,173400000,Boundary-Mixed
4248,5,173400000,173450000,Boundary-Mixed
4249,5,176035000,176085000,Boundary-Inactive
4250,5,176135000,176275000,Inactive
4251,5,176085000,176135000,Boundary-Inactive
4252,5,176275000,176325000,Boundary-Inactive
4253,5,176325000,176375000,Boundary-Inactive
4254,5,176490000,176540000,Boundary-Active
4255,5,176590000,176675000,Active
4256,5,176540000,176590000,Boundary-Active
4257,5,176675000,176725000,Boundary-Active
4258,5,176725000,176730000,Boundary-Active
4259,5,176730000,176735000,Boundary-Active
4260,5,176785000,176885000,Active
4261,5,176735000,176785000,Boundary-Active
4262,5,176885000,176935000,Boundary-Active
4263,6,3170000,3210000,Mixed
4264,6,3120000,3170000,Boundary-Mixed
4265,6,3210000,3260000,Boundary-Mixed
4266,6,3260000,3262500,Boundary-Mixed
4267,6,3262500,3265000,Boundary-Inactive
4268,6,3315000,3680000,Inactive
4269,6,3265000,3315000,Boundary-Inactive
4270,6,3680000,3730000,Boundary-Inactive
4271,6,3730000,3732500,Boundary-Inactive
4272,6,3732500,3735000,Boundary-Inactive
4273,6,3785000,3955000,Inactive
4274,6,3735000,3785000,Boundary-Inactive
4275,6,3955000,4005000,Boundary-Inactive
4276,6,4005000,4055000,Boundary-Inactive
4277,6,12240000,12290000,Boundary-Inactive
4278,6,12340000,12560000,Inactive
4279,6,12290000,12340000,Boundary-Inactive
4280,6,12560000,12610000,Boundary-Inactive
4281,6,12610000,12625000,Boundary-Inactive
4282,6,12625000,12640000,Boundary-Inactive
4283,6,12690000,12840000,Inactive
4284,6,12640000,12690000,Boundary-Inactive
4285,6,12840000,12890000,Boundary-Inactive
4286,6,12890000,12940000,Boundary-Inactive
4287,6,13285000,13335000,Boundary-Mixed
4288,6,13385000,13530000,Mixed
4289,6,13335000,13385000,Boundary-Mixed
4290,6,13530000,13580000,Boundary-Mixed
4291,6,13580000,13630000,Boundary-Mixed
4292,6,15195000,15245000,Boundary-Active
4293,6,15295000,15410000,Active
4294,6,15245000,15295000,Boundary-Active
4295,6,15410000,15460000,Boundary-Active
4296,6,15460000,15510000,Boundary-Active
4297,6,17085000,17135000,Boundary-Inactive
4298,6,17185000,17525000,Inactive
4299,6,17135000,17185000,Boundary-Inactive
4300,6,17525000,17575000,Boundary-Inactive
4301,6,17575000,17580000,Boundary-Inactive
4302,6,17580000,17585000,Boundary-Mixed
4303,6,17635000,17770000,Mixed
4304,6,17585000,17635000,Boundary-Mixed
4305,6,17770000,17820000,Boundary-Mixed
4306,6,17820000,17835000,Boundary-Mixed
4307,6,17835000,17850000,Boundary-Inactive
4308,6,17900000,18075000,Inactive
4309,6,17850000,17900000,Boundary-Inactive
4310,6,18075000,18125000,Boundary-Inactive
4311,6,18125000,18175000,Boundary-Inactive
4312,6,20235000,20285000,Boundary-Mixed
4313,6,20335000,20490000,Mixed
4314,6,20285000,20335000,Boundary-Mixed
4315,6,20490000,20540000,Boundary-Mixed
4316,6,20540000,20590000,Boundary-Mixed
4317,6,26275000,26325000,Boundary-Active
4318,6,26375000,26525000,Active
4319,6,26325000,26375000,Boundary-Active
4320,6,26525000,26575000,Boundary-Active
4321,6,26575000,26625000,Boundary-Active
4322,6,29765000,29815000,Boundary-Mixed
4323,6,29865000,29945000,Mixed
4324,6,29815000,29865000,Boundary-Mixed
4325,6,29945000,29995000,Boundary-Mixed
4326,6,29995000,30045000,Boundary-Mixed
4327,6,30835000,30885000,Boundary-Inactive
4328,6,30935000,31010000,Inactive
4329,6,30885000,30935000,Boundary-Inactive
4330,6,31010000,31060000,Boundary-Inactive
4331,6,31060000,31110000,Boundary-Inactive
4332,6,31585000,31635000,Boundary-Active
4333,6,31685000,31755000,Active
4334,6,31635000,31685000,Boundary-Active
4335,6,31755000,31805000,Boundary-Active
4336,6,31805000,31855000,Boundary-Active
4337,6,32150000,32200000,Boundary-Inactive
4338,6,32250000,32320000,Inactive
4339,6,32200000,32250000,Boundary-Inactive
4340,6,32320000,32370000,Boundary-Inactive
4341,6,32370000,32420000,Boundary-Inactive
4342,6,34360000,34410000,Boundary-Inactive
4343,6,34460000,34530000,Inactive
4344,6,34410000,34460000,Boundary-Inactive
4345,6,34530000,34580000,Boundary-Inactive
4346,6,34580000,34630000,Boundary-Inactive
4347,6,38055000,38105000,Boundary-Inactive
4348,6,38155000,38420000,Inactive
4349,6,38105000,38155000,Boundary-Inactive
4350,6,38420000,38470000,Boundary-Inactive
4351,6,38470000,38520000,Boundary-Inactive
4352,6,39895000,39945000,Boundary-Inactive
4353,6,39995000,40230000,Inactive
4354,6,39945000,39995000,Boundary-Inactive
4355,6,40230000,40280000,Boundary-Inactive
4356,6,40280000,40330000,Boundary-Inactive
4357,6,40995000,41045000,Boundary-Inactive
4358,6,41095000,41250000,Inactive
4359,6,41045000,41095000,Boundary-Inactive
4360,6,41250000,41300000,Boundary-Inactive
4361,6,41300000,41350000,Boundary-Inactive
4362,6,41705000,41755000,Boundary-Mixed
4363,6,41805000,41970000,Mixed
4364,6,41755000,41805000,Boundary-Mixed
4365,6,41970000,42020000,Boundary-Mixed
4366,6,42020000,42025000,Boundary-Mixed
4367,6,42025000,42030000,Boundary-Inactive
4368,6,42080000,42130000,Inactive
4369,6,42030000,42080000,Boundary-Inactive
4370,6,42130000,42180000,Boundary-Inactive
4371,6,42180000,42192500,Boundary-Inactive
4372,6,42192500,42205000,Boundary-Mixed
4373,6,42255000,42480000,Mixed
4374,6,42205000,42255000,Boundary-Mixed
4375,6,42480000,42530000,Boundary-Mixed
4376,6,42530000,42552500,Boundary-Mixed
4377,6,42552500,42575000,Boundary-Active
4378,6,42625000,42810000,Active
4379,6,42575000,42625000,Boundary-Active
4380,6,42810000,42860000,Boundary-Active
4381,6,42860000,42865000,Boundary-Active
4382,6,42865000,42870000,Boundary-Mixed
4383,6,42920000,43090000,Mixed
4384,6,42870000,42920000,Boundary-Mixed
4385,6,43090000,43140000,Boundary-Mixed
4386,6,43140000,43165000,Boundary-Mixed
4387,6,43165000,43190000,Boundary-Active
4388,6,43240000,43435000,Active
4389,6,43190000,43240000,Boundary-Active
4390,6,43435000,43485000,Boundary-Active
4391,6,43485000,43535000,Boundary-Active
4392,6,44385000,44435000,Boundary-Inactive
4393,6,44485000,44560000,Inactive
4394,6,44435000,44485000,Boundary-Inactive
4395,6,44560000,44610000,Boundary-Inactive
4396,6,44610000,44660000,Boundary-Inactive
4397,6,47010000,47060000,Boundary-Inactive
4398,6,47110000,47250000,Inactive
4399,6,47060000,47110000,Boundary-Inactive
4400,6,47250000,47300000,Boundary-Inactive
4401,6,47300000,47350000,Boundary-Inactive
4402,6,52225000,52275000,Boundary-Mixed
4403,6,52325000,52485000,Mixed
4404,6,52275000,52325000,Boundary-Mixed
4405,6,52485000,52535000,Boundary-Mixed
4406,6,52535000,52555000,Boundary-Mixed
4407,6,52555000,52575000,Boundary-Inactive
4408,6,52625000,52890000,Inactive
4409,6,52575000,52625000,Boundary-Inactive
4410,6,52890000,52940000,Boundary-Inactive
4411,6,52940000,52985000,Boundary-Inactive
4412,6,52985000,53030000,Boundary-Inactive
4413,6,53080000,53300000,Inactive
4414,6,53030000,53080000,Boundary-Inactive
4415,6,53300000,53350000,Boundary-Inactive
4416,6,53350000,53352500,Boundary-Inactive
4417,6,53352500,53355000,Boundary-Inactive
4418,6,53405000,53540000,Inactive
4419,6,53355000,53405000,Boundary-Inactive
4420,6,53540000,53590000,Boundary-Inactive
4421,6,53590000,53615000,Boundary-Inactive
4422,6,53615000,53640000,Boundary-Inactive
4423,6,53690000,53770000,Inactive
4424,6,53640000,53690000,Boundary-Inactive
4425,6,53770000,53820000,Boundary-Inactive
4426,6,53820000,53870000,Boundary-Inactive
4427,6,56150000,56200000,Boundary-Mixed
4428,6,56250000,56415000,Mixed
4429,6,56200000,56250000,Boundary-Mixed
4430,6,56415000,56465000,Boundary-Mixed
4431,6,56465000,56480000,Boundary-Mixed
4432,6,56480000,56495000,Boundary-Active
4433,6,56545000,56690000,Active
4434,6,56495000,56545000,Boundary-Active
4435,6,56690000,56740000,Boundary-Active
4436,6,56740000,56790000,Boundary-Active
4437,6,64245000,64295000,Boundary-Mixed
4438,6,64345000,64430000,Mixed
4439,6,64295000,64345000,Boundary-Mixed
4440,6,64430000,64480000,Boundary-Mixed
4441,6,64480000,64530000,Boundary-Mixed
4442,6,71365000,71415000,Boundary-Inactive
4443,6,71465000,71545000,Inactive
4444,6,71415000,71465000,Boundary-Inactive
4445,6,71545000,71595000,Boundary-Inactive
4446,6,71595000,71645000,Boundary-Inactive
4447,6,72030000,72080000,Boundary-Inactive
4448,6,72130000,72175000,Inactive
4449,6,72080000,72130000,Boundary-Inactive
4450,6,72175000,72225000,Boundary-Inactive
4451,6,72225000,72275000,Boundary-Inactive
4452,6,82395000,82445000,Boundary-Inactive
4453,6,82495000,82675000,Inactive
4454,6,82445000,82495000,Boundary-Inactive
4455,6,82675000,82725000,Boundary-Inactive
4456,6,82725000,82775000,Boundary-Inactive
4457,6,97320000,97370000,Boundary-Inactive
4458,6,97420000,97460000,Inactive
4459,6,97370000,97420000,Boundary-Inactive
4460,6,97460000,97510000,Boundary-Inactive
4461,6,97510000,97560000,Boundary-Inactive
4462,6,105480000,105530000,Boundary-Mixed
4463,6,105580000,105805000,Mixed
4464,6,105530000,105580000,Boundary-Mixed
4465,6,105805000,105855000,Boundary-Mixed
4466,6,105855000,105905000,Boundary-Mixed
4467,6,108810000,108860000,Boundary-Inactive
4468,6,108910000,109105000,Inactive
4469,6,108860000,108910000,Boundary-Inactive
4470,6,109105000,109155000,Boundary-Inactive
4471,6,109155000,109205000,Boundary-Inactive
4472,6,111290000,111340000,Boundary-Inactive
4473,6,111390000,111505000,Inactive
4474,6,111340000,111390000,Boundary-Inactive
4475,6,111505000,111555000,Boundary-Inactive
4476,6,111555000,111605000,Boundary-Inactive
4477,6,111975000,112025000,Boundary-Mixed
4478,6,112075000,112320000,Mixed
4479,6,112025000,112075000,Boundary-Mixed
4480,6,112320000,112370000,Boundary-Mixed
4481,6,112370000,112420000,Boundary-Mixed
4482,6,119215000,119265000,Boundary-Inactive
4483,6,119315000,119390000,Inactive
4484,6,119265000,119315000,Boundary-Inactive
4485,6,119390000,119440000,Boundary-Inactive
4486,6,119440000,119490000,Boundary-Inactive
4487,6,125140000,125190000,Boundary-Inactive
4488,6,125240000,125425000,Inactive
4489,6,125190000,125240000,Boundary-Inactive
4490,6,125425000,125475000,Boundary-Inactive
4491,6,125475000,125525000,Boundary-Inactive
4492,6,129865000,129915000,Boundary-Mixed
4493,6,129965000,130025000,Mixed
4494,6,129915000,129965000,Boundary-Mixed
4495,6,130025000,130075000,Boundary-Mixed
4496,6,130075000,130087500,Boundary-Mixed
4497,6,130087500,130100000,Boundary-Inactive
4498,6,130150000,130295000,Inactive
4499,6,130100000,130150000,Boundary-Inactive
4500,6,130295000,130345000,Boundary-Inactive
4501,6,130345000,130395000,Boundary-Inactive
4502,6,130590000,130640000,Boundary-Inactive
4503,6,130690000,130980000,Inactive
4504,6,130640000,130690000,Boundary-Inactive
4505,6,130980000,131030000,Boundary-Inactive
4506,6,131030000,131080000,Boundary-Inactive
4507,6,131150000,131200000,Boundary-Mixed
4508,6,131250000,131400000,Mixed
4509,6,131200000,131250000,Boundary-Mixed
4510,6,131400000,131450000,Boundary-Mixed
4511,6,131450000,131500000,Boundary-Mixed
4512,6,132185000,132235000,Boundary-Inactive
4513,6,132285000,132510000,Inactive
4514,6,132235000,132285000,Boundary-Inactive
4515,6,132510000,132560000,Boundary-Inactive
4516,6,132560000,132577500,Boundary-Inactive
4517,6,132577500,132595000,Boundary-Inactive
4518,6,132645000,132775000,Inactive
4519,6,132595000,132645000,Boundary-Inactive
4520,6,132775000,132825000,Boundary-Inactive
4521,6,132825000,132835000,Boundary-Inactive
4522,6,132835000,132845000,Boundary-Inactive
4523,6,132895000,133090000,Inactive
4524,6,132845000,132895000,Boundary-Inactive
4525,6,133090000,133140000,Boundary-Inactive
4526,6,133140000,133190000,Boundary-Inactive
4527,6,136860000,136910000,Boundary-Active
4528,6,136960000,137090000,Active
4529,6,136910000,136960000,Boundary-Active
4530,6,137090000,137140000,Boundary-Active
4531,6,137140000,137190000,Boundary-Active
4532,6,137950000,138000000,Boundary-Mixed
4533,6,138050000,138255000,Mixed
4534,6,138000000,138050000,Boundary-Mixed
4535,6,138255000,138305000,Boundary-Mixed
4536,6,138305000,138355000,Boundary-Mixed
4537,6,138850000,138900000,Boundary-Inactive
4538,6,138950000,139045000,Inactive
4539,6,138900000,138950000,Boundary-Inactive
4540,6,139045000,139095000,Boundary-Inactive
4541,6,139095000,139145000,Boundary-Inactive
4542,6,150350000,150400000,Boundary-Inactive
4543,6,150450000,150625000,Inactive
4544,6,150400000,150450000,Boundary-Inactive
4545,6,150625000,150675000,Boundary-Inactive
4546,6,150675000,150702500,Boundary-Inactive
4547,6,150702500,150730000,Boundary-Inactive
4548,6,150780000,151105000,Inactive
4549,6,150730000,150780000,Boundary-Inactive
4550,6,151105000,151155000,Boundary-Inactive
4551,6,151155000,151205000,Boundary-Inactive
4552,6,154945000,154995000,Boundary-Mixed
4553,6,155045000,155125000,Mixed
4554,6,154995000,155045000,Boundary-Mixed
4555,6,155125000,155175000,Boundary-Mixed
4556,6,155175000,155225000,Boundary-Mixed
4557,6,155590000,155640000,Boundary-Inactive
4558,6,155690000,155805000,Inactive
4559,6,155640000,155690000,Boundary-Inactive
4560,6,155805000,155855000,Boundary-Inactive
4561,6,155855000,155905000,Boundary-Inactive
4562,6,160505000,160555000,Boundary-Inactive
4563,6,160605000,160840000,Inactive
4564,6,160555000,160605000,Boundary-Inactive
4565,6,160840000,160890000,Boundary-Inactive
4566,6,160890000,160940000,Boundary-Inactive
4567,6,163785000,163835000,Boundary-Active
4568,6,163885000,163935000,Active
4569,6,163835000,163885000,Boundary-Active
4570,6,163935000,163985000,Boundary-Active
4571,6,163985000,164035000,Boundary-Active
4572,6,166635000,166685000,Boundary-Mixed
4573,6,166735000,166770000,Mixed
4574,6,166685000,166735000,Boundary-Mixed
4575,6,166770000,166820000,Boundary-Mixed
4576,7,1290000,1435000,Inactive
4577,7,1240000,1290000,Boundary-Inactive
4578,7,1435000,1485000,Boundary-Inactive
4579,7,1485000,1535000,Boundary-Inactive
4580,7,2400000,2450000,Boundary-Mixed
4581,7,2500000,2705000,Mixed
4582,7,2450000,2500000,Boundary-Mixed
4583,7,2705000,2755000,Boundary-Mixed
4584,7,2755000,2805000,Boundary-Mixed
4585,7,5480000,5530000,Boundary-Active
4586,7,5580000,5710000,Active
4587,7,5530000,5580000,Boundary-Active
4588,7,5710000,5760000,Boundary-Active
4589,7,5760000,5810000,Boundary-Active
4590,7,6135000,6185000,Boundary-Mixed
4591,7,6235000,6330000,Mixed
4592,7,6185000,6235000,Boundary-Mixed
4593,7,6330000,6380000,Boundary-Mixed
4594,7,6380000,6430000,Boundary-Mixed
4595,7,16970000,17020000,Boundary-Inactive
4596,7,17070000,17290000,Inactive
4597,7,17020000,17070000,Boundary-Inactive
4598,7,17290000,17340000,Boundary-Inactive
4599,7,17340000,17390000,Boundary-Inactive
4600,7,21245000,21295000,Boundary-Mixed
4601,7,21345000,21510000,Mixed
4602,7,21295000,21345000,Boundary-Mixed
4603,7,21510000,21560000,Boundary-Mixed
4604,7,21560000,21610000,Boundary-Mixed
4605,7,23260000,23310000,Boundary-Active
4606,7,23360000,23525000,Active
4607,7,23310000,23360000,Boundary-Active
4608,7,23525000,23575000,Boundary-Active
4609,7,23575000,23582500,Boundary-Active
4610,7,23582500,23590000,Boundary-Mixed
4611,7,23640000,23715000,Mixed
4612,7,23590000,23640000,Boundary-Mixed
4613,7,23715000,23765000,Boundary-Mixed
4614,7,23765000,23815000,Boundary-Mixed
4615,7,24795000,24845000,Boundary-Mixed
4616,7,24895000,25110000,Mixed
4617,7,24845000,24895000,Boundary-Mixed
4618,7,25110000,25160000,Boundary-Mixed
4619,7,25160000,25210000,Boundary-Mixed
4620,7,26365000,26415000,Boundary-Inactive
4621,7,26465000,26650000,Inactive
4622,7,26415000,26465000,Boundary-Inactive
4623,7,26650000,26700000,Boundary-Inactive
4624,7,26700000,26712500,Boundary-Inactive
4625,7,26712500,26725000,Boundary-Mixed
4626,7,26775000,26855000,Mixed
4627,7,26725000,26775000,Boundary-Mixed
4628,7,26855000,26905000,Boundary-Mixed
4629,7,26905000,26955000,Boundary-Mixed
4630,7,28905000,28955000,Boundary-Inactive
4631,7,29005000,29105000,Inactive
4632,7,28955000,29005000,Boundary-Inactive
4633,7,29105000,29155000,Boundary-Inactive
4634,7,29155000,29205000,Boundary-Inactive
4635,7,30145000,30195000,Boundary-Mixed
4636,7,30245000,30455000,Mixed
4637,7,30195000,30245000,Boundary-Mixed
4638,7,30455000,30505000,Boundary-Mixed
4639,7,30505000,30555000,Boundary-Mixed
4640,7,30970000,31020000,Boundary-Inactive
4641,7,31070000,31120000,Inactive
4642,7,31020000,31070000,Boundary-Inactive
4643,7,31120000,31170000,Boundary-Inactive
4644,7,31170000,31220000,Boundary-Inactive
4645,7,32750000,32800000,Boundary-Inactive
4646,7,32850000,33120000,Inactive
4647,7,32800000,32850000,Boundary-Inactive
4648,7,33120000,33170000,Boundary-Inactive
4649,7,33170000,33220000,Boundary-Inactive
4650,7,36970000,37020000,Boundary-Active
4651,7,37070000,37175000,Active
4652,7,37020000,37070000,Boundary-Active
4653,7,37175000,37225000,Boundary-Active
4654,7,37225000,37275000,Boundary-Active
4655,7,39555000,39605000,Boundary-Mixed
4656,7,39655000,39745000,Mixed
4657,7,39605000,39655000,Boundary-Mixed
4658,7,39745000,39795000,Boundary-Mixed
4659,7,39795000,39845000,Boundary-Mixed
4660,7,41710000,41760000,Boundary-Inactive
4661,7,41810000,41930000,Inactive
4662,7,41760000,41810000,Boundary-Inactive
4663,7,41930000,41980000,Boundary-Inactive
4664,7,41980000,42030000,Boundary-Inactive
4665,7,45905000,45955000,Boundary-Inactive
4666,7,46005000,46345000,Inactive
4667,7,45955000,46005000,Boundary-Inactive
4668,7,46345000,46395000,Boundary-Inactive
4669,7,46395000,46445000,Boundary-Inactive
4670,7,66220000,66270000,Boundary-Active
4671,7,66320000,66415000,Active
4672,7,66270000,66320000,Boundary-Active
4673,7,66415000,66465000,Boundary-Active
4674,7,66465000,66515000,Boundary-Active
4675,7,72950000,73000000,Boundary-Inactive
4676,7,73050000,73105000,Inactive
4677,7,73000000,73050000,Boundary-Inactive
4678,7,73105000,73155000,Boundary-Inactive
4679,7,73155000,73205000,Boundary-Inactive
4680,7,73230000,73280000,Boundary-Inactive
4681,7,73330000,73400000,Inactive
4682,7,73280000,73330000,Boundary-Inactive
4683,7,73400000,73450000,Boundary-Inactive
4684,7,73450000,73462500,Boundary-Inactive
4685,7,73462500,73475000,Boundary-Inactive
4686,7,73525000,73550000,Inactive
4687,7,73475000,73525000,Boundary-Inactive
4688,7,73550000,73600000,Boundary-Inactive
4689,7,73600000,73607500,Boundary-Inactive
4690,7,73607500,73615000,Boundary-Active
4691,7,73665000,73770000,Active
4692,7,73615000,73665000,Boundary-Active
4693,7,73770000,73820000,Boundary-Active
4694,7,73820000,73827500,Boundary-Active
4695,7,73827500,73835000,Boundary-Inactive
4696,7,73885000,73940000,Inactive
4697,7,73835000,73885000,Boundary-Inactive
4698,7,73940000,73990000,Boundary-Inactive
4699,7,73990000,74040000,Boundary-Inactive
4700,7,76930000,76980000,Boundary-Mixed
4701,7,77030000,77160000,Mixed
4702,7,76980000,77030000,Boundary-Mixed
4703,7,77160000,77210000,Boundary-Mixed
4704,7,77210000,77260000,Boundary-Mixed
4705,7,86500000,86550000,Boundary-Inactive
4706,7,86600000,86735000,Inactive
4707,7,86550000,86600000,Boundary-Inactive
4708,7,86735000,86785000,Boundary-Inactive
4709,7,86785000,86835000,Boundary-Inactive
4710,7,92430000,92480000,Boundary-Inactive
4711,7,92530000,92635000,Inactive
4712,7,92480000,92530000,Boundary-Inactive
4713,7,92635000,92685000,Boundary-Inactive
4714,7,92685000,92735000,Boundary-Inactive
4715,7,95105000,95155000,Boundary-Inactive
4716,7,95205000,95275000,Inactive
4717,7,95155000,95205000,Boundary-Inactive
4718,7,95275000,95325000,Boundary-Inactive
4719,7,95325000,95335000,Boundary-Inactive
4720,7,95335000,95345000,Boundary-Inactive
4721,7,95395000,95460000,Inactive
4722,7,95345000,95395000,Boundary-Inactive
4723,7,95460000,95510000,Boundary-Inactive
4724,7,95510000,95560000,Boundary-Inactive
4725,7,99180000,99230000,Boundary-Inactive
4726,7,99280000,99435000,Inactive
4727,7,99230000,99280000,Boundary-Inactive
4728,7,99435000,99485000,Boundary-Inactive
4729,7,99485000,99535000,Boundary-Inactive
4730,7,100920000,100970000,Boundary-Inactive
4731,7,101020000,101125000,Inactive
4732,7,100970000,101020000,Boundary-Inactive
4733,7,101125000,101175000,Boundary-Inactive
4734,7,101175000,101225000,Boundary-Inactive
4735,7,104510000,104560000,Boundary-Active
4736,7,104610000,104705000,Active
4737,7,104560000,104610000,Boundary-Active
4738,7,104705000,104755000,Boundary-Active
4739,7,104755000,104805000,Boundary-Active
4740,7,116185000,116235000,Boundary-Inactive
4741,7,116285000,116425000,Inactive
4742,7,116235000,116285000,Boundary-Inactive
4743,7,116425000,116475000,Boundary-Inactive
4744,7,116475000,116512500,Boundary-Inactive
4745,7,116512500,116550000,Boundary-Active
4746,7,116600000,116730000,Active
4747,7,116550000,116600000,Boundary-Active
4748,7,116730000,116780000,Boundary-Active
4749,7,116780000,116810000,Boundary-Active
4750,7,116810000,116840000,Boundary-Inactive
4751,7,116890000,116980000,Inactive
4752,7,116840000,116890000,Boundary-Inactive
4753,7,116980000,117030000,Boundary-Inactive
4754,7,117030000,117055000,Boundary-Inactive
4755,7,117055000,117080000,Boundary-Inactive
4756,7,117130000,117305000,Inactive
4757,7,117080000,117130000,Boundary-Inactive
4758,7,117305000,117355000,Boundary-Inactive
4759,7,117355000,117405000,Boundary-Inactive
4760,7,120570000,120620000,Boundary-Inactive
4761,7,120670000,120695000,Inactive
4762,7,120620000,120670000,Boundary-Inactive
4763,7,120695000,120745000,Boundary-Inactive
4764,7,120745000,120795000,Boundary-Inactive
4765,7,120955000,121005000,Boundary-Inactive
4766,7,121055000,121145000,Inactive
4767,7,121005000,121055000,Boundary-Inactive
4768,7,121145000,121195000,Boundary-Inactive
4769,7,121195000,121245000,Boundary-Inactive
4770,7,127275000,127325000,Boundary-Active
4771,7,127375000,127605000,Active
4772,7,127325000,127375000,Boundary-Active
4773,7,127605000,127655000,Boundary-Active
4774,7,127655000,127705000,Boundary-Active
4775,7,129255000,129305000,Boundary-Active
4776,7,129355000,129415000,Active
4777,7,129305000,129355000,Boundary-Active
4778,7,129415000,129465000,Boundary-Active
4779,7,129465000,129470000,Boundary-Active
4780,7,129470000,129475000,Boundary-Active
4781,7,129525000,129620000,Active
4782,7,129475000,129525000,Boundary-Active
4783,7,129620000,129670000,Boundary-Active
4784,7,129670000,129720000,Boundary-Active
4785,7,130520000,130570000,Boundary-Active
4786,7,130620000,130690000,Active
4787,7,130570000,130620000,Boundary-Active
4788,7,130690000,130740000,Boundary-Active
4789,7,130740000,130790000,Boundary-Active
4790,7,131150000,131200000,Boundary-Inactive
4791,7,131250000,131305000,Inactive
4792,7,131200000,131250000,Boundary-Inactive
4793,7,131305000,131355000,Boundary-Inactive
4794,7,131355000,131405000,Boundary-Inactive
4795,7,131935000,131985000,Boundary-Inactive
4796,7,132035000,132240000,Inactive
4797,7,131985000,132035000,Boundary-Inactive
4798,7,132240000,132290000,Boundary-Inactive
4799,7,132290000,132340000,Boundary-Inactive
4800,7,134055000,134105000,Boundary-Inactive
4801,7,134155000,134250000,Inactive
4802,7,134105000,134155000,Boundary-Inactive
4803,7,134250000,134300000,Boundary-Inactive
4804,7,134300000,134302500,Boundary-Inactive
4805,7,134302500,134305000,Boundary-Inactive
4806,7,134355000,134595000,Inactive
4807,7,134305000,134355000,Boundary-Inactive
4808,7,134595000,134645000,Boundary-Inactive
4809,7,134645000,134695000,Boundary-Inactive
4810,7,137270000,137320000,Boundary-Inactive
4811,7,137370000,137535000,Inactive
4812,7,137320000,137370000,Boundary-Inactive
4813,7,137535000,137585000,Boundary-Inactive
4814,7,137585000,137635000,Boundary-Inactive
4815,7,139700000,139750000,Boundary-Inactive
4816,7,139800000,140000000,Inactive
4817,7,139750000,139800000,Boundary-Inactive
4818,7,140000000,140050000,Boundary-Inactive
4819,7,140050000,140100000,Boundary-Inactive
4820,7,140160000,140210000,Boundary-Inactive
4821,7,140260000,140305000,Inactive
4822,7,140210000,140260000,Boundary-Inactive
4823,7,140305000,140355000,Boundary-Inactive
4824,7,140355000,140405000,Boundary-Inactive
4825,7,142665000,142715000,Boundary-Inactive
4826,7,142765000,142860000,Inactive
4827,7,142715000,142765000,Boundary-Inactive
4828,7,142860000,142910000,Boundary-Inactive
4829,8,8120000,8480000,Inactive
4830,8,8070000,8120000,Boundary-Inactive
4831,8,8480000,8530000,Boundary-Inactive
4832,8,8530000,8570000,Boundary-Inactive
4833,8,8570000,8610000,Boundary-Mixed
4834,8,8660000,8810000,Mixed
4835,8,8610000,8660000,Boundary-Mixed
4836,8,8810000,8860000,Boundary-Mixed
4837,8,8860000,8872500,Boundary-Mixed
4838,8,8872500,8885000,Boundary-Inactive
4839,8,8935000,8970000,Inactive
4840,8,8885000,8935000,Boundary-Inactive
4841,8,8970000,9020000,Boundary-Inactive
4842,8,9020000,9070000,Boundary-Inactive
4843,8,10375000,10425000,Boundary-Mixed
4844,8,10475000,10645000,Mixed
4845,8,10425000,10475000,Boundary-Mixed
4846,8,10645000,10695000,Boundary-Mixed
4847,8,10695000,10745000,Boundary-Mixed
4848,8,11210000,11260000,Boundary-Mixed
4849,8,11310000,11375000,Mixed
4850,8,11260000,11310000,Boundary-Mixed
4851,8,11375000,11425000,Boundary-Mixed
4852,8,11425000,11440000,Boundary-Mixed
4853,8,11440000,11455000,Boundary-Inactive
4854,8,11505000,11555000,Inactive
4855,8,11455000,11505000,Boundary-Inactive
4856,8,11555000,11605000,Boundary-Inactive
4857,8,11605000,11655000,Boundary-Inactive
